tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes
tt0041699,movie,Stray Dog,Nora inu,0,1949,122,"Crime,Drama,Mystery",7.8,19510
tt0041716,movie,On the Town,On the Town,0,1949,98,"Comedy,Musical,Romance",7.3,19200
tt0041719,movie,Orpheus,Orphée,0,1950,112,"Drama,Fantasy,Romance",7.8,13785
tt0041841,movie,Sands of Iwo Jima,Sands of Iwo Jima,0,1949,100,"Action,Drama,Romance",7.0,11715
tt0041859,movie,The Set-Up,The Set-Up,0,1949,73,"Crime,Film-Noir,Sport",7.8,10385
tt0041866,movie,She Wore a Yellow Ribbon,She Wore a Yellow Ribbon,0,1949,104,Western,7.2,19853
tt0041959,movie,The Third Man,The Third Man,0,1949,104,"Drama,Film-Noir,Mystery",8.1,187398
tt0041996,movie,Twelve O'Clock High,Twelve O'Clock High,0,1949,132,"Drama,War",7.7,16154
tt0042041,movie,White Heat,White Heat,0,1949,114,"Action,Crime,Drama",8.1,36769
tt0042192,movie,All About Eve,All About Eve,0,1950,138,Drama,8.2,142640
tt0042208,movie,The Asphalt Jungle,The Asphalt Jungle,0,1950,112,"Crime,Drama,Film-Noir",7.8,31058
tt0042276,movie,Born Yesterday,Born Yesterday,0,1950,103,"Comedy,Drama,Romance",7.5,12852
tt0042286,movie,Broken Arrow,Broken Arrow,0,1950,93,"Drama,Romance,Western",7.1,10024
tt0042332,movie,Cinderella,Cinderella,0,1950,74,"Animation,Family,Fantasy",7.3,178410
tt0042369,movie,D.O.A.,D.O.A.,0,1949,83,"Crime,Drama,Film-Noir",7.2,13474
tt0042451,movie,Father of the Bride,Father of the Bride,0,1950,92,"Comedy,Drama,Romance",7.1,12884
tt0042530,movie,Gun Crazy,Gun Crazy,0,1950,87,"Crime,Drama,Film-Noir",7.6,15501
tt0042531,movie,The Gunfighter,The Gunfighter,0,1950,85,Western,7.7,13208
tt0042546,movie,Harvey,Harvey,0,1950,104,"Comedy,Drama,Fantasy",7.9,59191
tt0042593,movie,In a Lonely Place,In a Lonely Place,0,1950,94,"Drama,Film-Noir,Mystery",7.9,36772
tt0042619,movie,Diary of a Country Priest,Journal d'un curé de campagne,0,1951,95,Drama,7.7,13015
tt0042788,movie,Night and the City,Night and the City,0,1950,96,"Crime,Film-Noir,Sport",7.9,15759
tt0042804,movie,The Young and the Damned,Los olvidados,0,1950,80,"Crime,Drama",8.2,22540
tt0042876,movie,Rashomon,Rashômon,0,1950,88,"Crime,Drama,Mystery",8.2,186486
tt0042895,movie,Rio Grande,Rio Grande,0,1950,105,"Drama,Romance,Western",7.0,18257
tt0042994,movie,Stage Fright,Stage Fright,0,1950,111,"Film-Noir,Mystery,Thriller",7.0,16809
tt0043014,movie,Sunset Boulevard,Sunset Blvd.,0,1950,110,"Drama,Film-Noir",8.4,245165
tt0043132,movie,Where the Sidewalk Ends,Where the Sidewalk Ends,0,1950,95,"Crime,Drama,Film-Noir",7.6,10321
tt0043137,movie,Winchester '73,Winchester '73,0,1950,92,"Action,Drama,Western",7.6,22648
tt0043265,movie,The African Queen,The African Queen,0,1951,105,"Adventure,Drama,Romance",7.7,85983
tt0043274,movie,Alice in Wonderland,Alice in Wonderland,0,1951,75,"Adventure,Animation,Comedy",7.3,158290
tt0043278,movie,An American in Paris,An American in Paris,0,1951,114,"Drama,Musical,Romance",7.1,37690
tt0043338,movie,Ace in the Hole,Ace in the Hole,0,1951,111,"Drama,Film-Noir",8.1,40247
tt0043456,movie,The Day the Earth Stood Still,The Day the Earth Stood Still,0,1951,92,"Drama,Sci-Fi",7.7,87288
tt0043686,movie,Forbidden Games,Jeux interdits,0,1952,86,"Drama,War",8.0,13528
tt0043924,movie,A Place in the Sun,A Place in the Sun,0,1951,122,"Drama,Romance",7.7,25535
tt0043949,movie,Quo Vadis,Quo Vadis,0,1951,171,"Biography,Drama,Romance",7.1,17319
tt0044008,movie,A Christmas Carol,Scrooge,0,1951,86,"Drama,Family,Fantasy",8.1,27254
tt0044079,movie,Strangers on a Train,Strangers on a Train,0,1951,101,"Crime,Drama,Film-Noir",7.9,144089
tt0044081,movie,A Streetcar Named Desire,A Streetcar Named Desire,0,1951,122,Drama,7.9,116317
tt0044121,movie,The Thing from Another World,The Thing from Another World,0,1951,87,"Horror,Sci-Fi",7.1,34694
tt0044391,movie,The Bad and the Beautiful,The Bad and the Beautiful,0,1952,118,"Drama,Romance",7.8,16841
tt0044413,movie,Bend of the River,Bend of the River,0,1952,91,"Action,Adventure,Drama",7.2,10294
tt0044672,movie,The Greatest Show on Earth,The Greatest Show on Earth,0,1952,152,"Drama,Family,Romance",6.5,16444
tt0044706,movie,High Noon,High Noon,0,1952,85,"Drama,Thriller,Western",7.9,112471
tt0044741,movie,Ikiru,Ikiru,0,1952,143,Drama,8.3,93992
tt0044760,movie,Ivanhoe,Ivanhoe,0,1952,106,"Adventure,Drama,Romance",6.7,10556
tt0044829,movie,The Lavender Hill Mob,The Lavender Hill Mob,0,1951,78,"Comedy,Crime",7.5,16071
tt0044837,movie,Limelight,Limelight,0,1952,137,"Drama,Music,Romance",8.0,22775
tt0044876,movie,The Man in the White Suit,The Man in the White Suit,0,1951,85,"Comedy,Drama,Sci-Fi",7.2,11056
tt0044916,movie,Monkey Business,Monkey Business,0,1952,97,"Comedy,Sci-Fi",6.9,15862
tt0044953,movie,The Naked Spur,The Naked Spur,0,1953,91,"Drama,Thriller,Western",7.3,13000
tt0045061,movie,The Quiet Man,The Quiet Man,0,1952,129,"Comedy,Drama,Romance",7.7,43470
tt0045152,movie,Singin' in the Rain,Singin' in the Rain,0,1952,103,"Comedy,Musical,Romance",8.3,268661
tt0045274,movie,Umberto D.,Umberto D.,0,1952,89,Drama,8.2,29091
tt0045296,movie,Viva Zapata!,Viva Zapata!,0,1952,113,"Biography,Drama,History",7.2,12848
tt0045537,movie,The Band Wagon,The Band Wagon,0,1953,112,"Comedy,Musical,Romance",7.4,12914
tt0045555,movie,The Big Heat,The Big Heat,0,1953,89,"Crime,Drama,Film-Noir",7.9,30543
tt0045591,movie,Calamity Jane,Calamity Jane,0,1953,101,"Musical,Romance,Western",7.2,11270
tt0045758,movie,Fear and Desire,Fear and Desire,0,1952,62,"Drama,Thriller,War",5.3,14259
tt0045793,movie,From Here to Eternity,From Here to Eternity,0,1953,118,"Drama,Romance,War",7.6,52083
tt0045810,movie,Gentlemen Prefer Blondes,Gentlemen Prefer Blondes,0,1953,91,"Comedy,Musical,Romance",7.1,44498
tt0045877,movie,The Hitch-Hiker,The Hitch-Hiker,0,1953,71,"Crime,Drama,Film-Noir",6.9,10885
tt0045883,movie,Hondo,Hondo,0,1953,83,"Drama,Romance,War",7.0,12865
tt0045888,movie,House of Wax,House of Wax,0,1953,88,Horror,7.0,20994
tt0045891,movie,How to Marry a Millionaire,How to Marry a Millionaire,0,1953,95,"Comedy,Drama,Romance",6.8,25559
tt0045897,movie,I Confess,I Confess,0,1953,95,"Crime,Drama,Thriller",7.2,24019
tt0045920,movie,It Came from Outer Space,It Came from Outer Space,0,1953,81,"Horror,Sci-Fi",6.5,11792
tt0045943,movie,Julius Caesar,Julius Caesar,0,1953,120,"Drama,History",7.2,13332
tt0046022,movie,The Earrings of Madame De...,Madame de...,0,1953,105,"Drama,Romance",7.9,11473
tt0046126,movie,Niagara,Niagara,0,1953,92,"Drama,Film-Noir,Thriller",7.0,20623
tt0046183,movie,Peter Pan,Peter Pan,0,1953,77,"Adventure,Animation,Family",7.3,157397
tt0046187,movie,Pickup on South Street,Pickup on South Street,0,1953,80,"Crime,Drama,Film-Noir",7.6,16673
tt0046247,movie,The Robe,The Robe,0,1953,135,"Drama,History,Romance",6.7,12054
tt0046250,movie,Roman Holiday,Roman Holiday,0,1953,118,"Comedy,Drama,Romance",8.0,150738
tt0046268,movie,The Wages of Fear,Le salaire de la peur,0,1953,156,"Adventure,Drama,Thriller",8.1,69060
tt0046303,movie,Shane,Shane,0,1953,118,"Drama,Western",7.6,45412
tt0046345,movie,Summer with Monika,Sommaren med Monika,0,1953,96,"Drama,Romance",7.5,16663
tt0046359,movie,Stalag 17,Stalag 17,0,1953,120,"Comedy,Drama,War",7.9,59756
tt0046414,movie,Beat the Devil,Beat the Devil,0,1953,89,"Action,Adventure,Comedy",6.4,10728
tt0046438,movie,Tokyo Story,Tôkyô monogatari,0,1953,137,Drama,8.1,72243
tt0046478,movie,Ugetsu,Ugetsu monogatari,0,1953,96,"Drama,Fantasy,Horror",8.1,26652
tt0046487,movie,Monsieur Hulot's Holiday,Les vacances de Monsieur Hulot,0,1953,83,Comedy,7.3,20758
tt0046511,movie,Journey to Italy,Viaggio in Italia,0,1954,97,"Drama,Romance",7.3,12821
tt0046521,movie,I Vitelloni,I vitelloni,0,1953,104,"Comedy,Drama",7.8,21054
tt0046534,movie,The War of the Worlds,The War of the Worlds,0,1953,85,"Action,Sci-Fi,Thriller",7.0,39618
tt0046672,movie,"20,000 Leagues Under the Sea","20,000 Leagues Under the Sea",0,1954,127,"Adventure,Drama,Family",7.2,38314
tt0046754,movie,The Barefoot Contessa,The Barefoot Contessa,0,1954,128,"Crime,Drama,Mystery",6.9,13151
tt0046816,movie,The Caine Mutiny,The Caine Mutiny,0,1954,124,"Drama,War",7.7,30947
tt0046876,movie,Creature from the Black Lagoon,Creature from the Black Lagoon,0,1954,79,"Horror,Sci-Fi",6.9,35810
tt0046889,movie,The Dam Busters,The Dam Busters,0,1955,105,"Drama,History,War",7.4,11686
tt0046911,movie,Diabolique,Les diaboliques,0,1955,117,"Crime,Drama,Horror",8.1,70869
tt0046912,movie,Dial M for Murder,Dial M for Murder,0,1954,105,"Crime,Thriller",8.2,194864
tt0047030,movie,The Glenn Miller Story,The Glenn Miller Story,0,1954,115,"Biography,Drama,Music",7.3,10049
tt0047034,movie,Godzilla,Gojira,0,1954,96,"Horror,Sci-Fi",7.6,42236
tt0047136,movie,Johnny Guitar,Johnny Guitar,0,1954,110,"Drama,Western",7.6,20418
tt0047296,movie,On the Waterfront,On the Waterfront,0,1954,108,"Crime,Drama,Thriller",8.1,169750
tt0047396,movie,Rear Window,Rear Window,0,1954,112,"Drama,Mystery,Thriller",8.5,538504
tt0047422,movie,River of No Return,River of No Return,0,1954,91,"Action,Adventure,Drama",6.6,13414
tt0047437,movie,Sabrina,Sabrina,0,1954,113,"Comedy,Drama,Romance",7.6,72260
tt0047445,movie,Sansho the Bailiff,Sanshô dayû,0,1954,124,Drama,8.4,18783
tt0047472,movie,Seven Brides for Seven Brothers,Seven Brides for Seven Brothers,0,1954,102,"Musical,Romance,Western",7.3,27911
tt0047478,movie,Seven Samurai,Shichinin no samurai,0,1954,207,"Action,Drama",8.6,378490
tt0047522,movie,A Star Is Born,A Star Is Born,0,1954,154,"Drama,Musical,Romance",7.5,20093
tt0047528,movie,La Strada,La strada,0,1954,108,Drama,8.0,67673
tt0047573,movie,Them!,Them!,0,1954,94,"Horror,Sci-Fi",7.2,25208
tt0047577,movie,This Island Earth,This Island Earth,0,1955,86,"Horror,Mystery,Sci-Fi",5.9,10932
tt0047647,movie,Vera Cruz,Vera Cruz,0,1954,94,"Adventure,Drama,Western",7.0,11866
tt0047673,movie,White Christmas,White Christmas,0,1954,120,"Comedy,Musical,Romance",7.5,54616
tt0047677,movie,The Wild One,The Wild One,0,1953,79,"Crime,Drama,Romance",6.7,18235
tt0047811,movie,All That Heaven Allows,All That Heaven Allows,0,1955,89,"Drama,Romance",7.6,17245
tt0047834,movie,Animal Farm,Animal Farm,0,1954,72,"Animation,Drama",7.2,19682
tt0047849,movie,Bad Day at Black Rock,Bad Day at Black Rock,0,1955,81,"Crime,Drama,Mystery",7.7,24888
tt0047885,movie,Blackboard Jungle,Blackboard Jungle,0,1955,101,"Crime,Drama",7.4,10091
tt0047892,movie,Bob le Flambeur,Bob le flambeur,0,1956,102,"Crime,Drama,Thriller",7.6,13725
tt0047985,movie,The Desperate Hours,The Desperate Hours,0,1955,112,"Crime,Drama,Film-Noir",7.5,11249
tt0048021,movie,Rififi,Du rififi chez les hommes,0,1955,118,"Crime,Drama,Thriller",8.1,37585
tt0048028,movie,East of Eden,East of Eden,0,1955,118,Drama,7.8,49776
tt0048140,movie,Guys and Dolls,Guys and Dolls,0,1955,150,"Comedy,Crime,Musical",7.1,19949
tt0048254,movie,Killer's Kiss,Killer's Kiss,0,1955,67,"Crime,Drama,Film-Noir",6.5,26703
tt0048261,movie,Kiss Me Deadly,Kiss Me Deadly,0,1955,106,"Crime,Film-Noir,Mystery",7.5,22613
tt0048280,movie,Lady and the Tramp,Lady and the Tramp,0,1955,76,"Adventure,Animation,Comedy",7.3,152937
tt0048281,movie,The Ladykillers,The Ladykillers,0,1955,91,"Comedy,Crime",7.6,32496
tt0048342,movie,The Man from Laramie,The Man from Laramie,0,1955,103,"Drama,Western",7.3,12406
tt0048347,movie,The Man with the Golden Arm,The Man with the Golden Arm,0,1955,119,"Crime,Drama,Romance",7.3,12578
tt0048356,movie,Marty,Marty,0,1955,90,"Drama,Romance",7.7,27987
tt0048380,movie,Mister Roberts,Mister Roberts,0,1955,123,"Comedy,Drama,War",7.6,18704
tt0048424,movie,The Night of the Hunter,The Night of the Hunter,0,1955,92,"Crime,Drama,Film-Noir",8.0,101253
tt0048445,movie,Oklahoma!,Oklahoma!,0,1955,145,"Comedy,Drama,Musical",7.0,14677
tt0048452,movie,Ordet,Ordet,0,1955,126,Drama,8.2,17938
tt0048473,movie,Pather Panchali,Pather Panchali,0,1955,125,Drama,8.2,39647
tt0048491,movie,Picnic,Picnic,0,1955,115,"Drama,Romance",7.0,10134
tt0048545,movie,Rebel Without a Cause,Rebel Without a Cause,0,1955,111,Drama,7.6,99768
tt0048605,movie,The Seven Year Itch,The Seven Year Itch,0,1955,105,"Comedy,Romance",7.1,43761
tt0048624,movie,Sissi,Sissi,0,1955,102,"Comedy,Drama,History",7.0,10403
tt0048641,movie,Smiles of a Summer Night,Sommarnattens leende,0,1955,109,"Comedy,Romance",7.7,14981
tt0048673,movie,Summertime,Summertime,0,1955,100,"Comedy,Drama,Romance",7.1,10436
tt0048696,movie,Tarantula,Tarantula,0,1955,80,"Horror,Sci-Fi",6.4,11150
tt0048728,movie,To Catch a Thief,To Catch a Thief,0,1955,106,"Mystery,Romance,Thriller",7.4,82432
tt0048750,movie,The Trouble with Harry,The Trouble with Harry,0,1955,99,"Comedy,Mystery",7.0,42273
tt0048801,movie,We're No Angels,We're No Angels,0,1955,106,"Comedy,Crime,Romance",7.4,11258
tt0048956,movie,Aparajito,Aparajito,0,1956,110,Drama,8.2,16578
tt0048960,movie,Around the World in 80 Days,Around the World in Eighty Days,0,1956,175,"Adventure,Comedy,Family",6.7,30449
tt0048977,movie,The Bad Seed,The Bad Seed,0,1956,129,"Drama,Horror,Thriller",7.4,16416
tt0049038,movie,Bus Stop,Bus Stop,0,1956,96,"Comedy,Drama,Romance",6.3,12998
tt0049096,movie,The Court Jester,The Court Jester,0,1955,101,"Adventure,Comedy,Family",7.8,14326
tt0049223,movie,Forbidden Planet,Forbidden Planet,0,1956,98,"Adventure,Sci-Fi",7.5,54772
tt0049261,movie,Giant,Giant,0,1956,201,"Drama,Western",7.6,43246
tt0049314,movie,High Society,High Society,0,1956,111,"Comedy,Musical,Romance",6.9,18097
tt0049366,movie,Invasion of the Body Snatchers,Invasion of the Body Snatchers,0,1956,80,"Drama,Horror,Sci-Fi",7.7,56711
tt0049406,movie,The Killing,The Killing,0,1956,84,"Crime,Drama,Film-Noir",7.9,100613
tt0049408,movie,The King and I,The King and I,0,1956,133,"Biography,Drama,Musical",7.4,28460
tt0049456,movie,Lust for Life,Lust for Life,0,1956,122,"Biography,Drama",7.3,12719
tt0049470,movie,The Man Who Knew Too Much,The Man Who Knew Too Much,0,1956,120,"Drama,Thriller",7.4,71680
tt0049513,movie,Moby Dick,Moby Dick,0,1956,116,"Adventure,Drama",7.3,22767
tt0049730,movie,The Searchers,The Searchers,0,1956,119,"Adventure,Drama,Western",7.8,98809
tt0049833,movie,The Ten Commandments,The Ten Commandments,0,1956,220,"Adventure,Drama,Family",7.9,79560
tt0049902,movie,A Man Escaped,Un condamné à mort s'est échappé ou Le vent souffle où il veut,0,1956,101,"Drama,Thriller,War",8.2,27291
tt0049934,movie,War and Peace,War and Peace,0,1956,208,"Drama,Romance,War",6.7,11118
tt0049966,movie,Written on the Wind,Written on the Wind,0,1956,99,Drama,7.3,13891
tt0050083,movie,12 Angry Men,12 Angry Men,0,1957,96,"Crime,Drama",9.0,903221
tt0050086,movie,3:10 to Yuma,3:10 to Yuma,0,1957,92,"Drama,Thriller,Western",7.6,22544
tt0050105,movie,An Affair to Remember,An Affair to Remember,0,1957,115,"Drama,Romance",7.4,33793
tt0050188,movie,Mother India,Mother India,0,1957,172,"Action,Comedy,Drama",7.8,10034
tt0050212,movie,The Bridge on the River Kwai,The Bridge on the River Kwai,0,1957,161,"Adventure,Drama,War",8.1,239027
tt0050280,movie,The Curse of Frankenstein,The Curse of Frankenstein,0,1957,82,"Horror,Sci-Fi,Thriller",7.0,13220
tt0050356,movie,The Enemy Below,The Enemy Below,0,1957,98,"Action,Adventure,Drama",7.4,12618
tt0050371,movie,A Face in the Crowd,A Face in the Crowd,0,1957,126,"Drama,Music",8.2,17889
tt0050419,movie,Funny Face,Funny Face,0,1957,103,"Comedy,Musical,Romance",7.0,33957
tt0050468,movie,Gunfight at the O.K. Corral,Gunfight at the O.K. Corral,0,1957,122,"Biography,Drama,Western",7.1,17979
tt0050539,movie,The Incredible Shrinking Man,The Incredible Shrinking Man,0,1957,81,"Horror,Sci-Fi",7.6,20705
tt0050556,movie,Jailhouse Rock,Jailhouse Rock,0,1957,96,"Drama,Music,Musical",6.5,10190
tt0050613,movie,Throne of Blood,Kumonosu-jô,0,1957,110,Drama,8.0,57323
tt0050634,movie,The Cranes Are Flying,Letyat zhuravli,0,1957,95,"Drama,Romance,War",8.3,20622
tt0050658,movie,Love in the Afternoon,Love in the Afternoon,0,1957,130,"Comedy,Crime,Drama",7.1,17530
tt0050706,movie,My Uncle,Mon oncle,0,1958,116,Comedy,7.7,24806
tt0050766,movie,Curse of the Demon,Night of the Demon,0,1957,96,"Fantasy,Horror,Mystery",7.4,16208
tt0050783,movie,Nights of Cabiria,Le notti di Cabiria,0,1957,110,Drama,8.1,53572
tt0050798,movie,Old Yeller,Old Yeller,0,1957,83,"Adventure,Drama,Family",7.2,15667
tt0050825,movie,Paths of Glory,Paths of Glory,0,1957,88,"Drama,War",8.4,222367
tt0050976,movie,The Seventh Seal,Det sjunde inseglet,0,1957,96,"Drama,Fantasy",8.1,204690
tt0050986,movie,Wild Strawberries,Smultronstället,0,1957,92,"Drama,Romance",8.1,118498
tt0051036,movie,Sweet Smell of Success,Sweet Smell of Success,0,1957,96,"Drama,Film-Noir",8.0,37061
tt0051201,movie,Witness for the Prosecution,Witness for the Prosecution,0,1957,116,"Crime,Drama,Mystery",8.4,145834
tt0051207,movie,The Wrong Man,The Wrong Man,0,1956,105,"Drama,Film-Noir",7.4,32549
tt0051337,movie,The 7th Voyage of Sinbad,The 7th Voyage of Sinbad,0,1958,88,"Action,Adventure,Family",7.1,15268
tt0051365,movie,The Magician,Ansiktet,0,1958,101,"Comedy,Drama",7.5,11269
tt0051378,movie,Elevator to the Gallows,Ascenseur pour l'échafaud,0,1958,91,"Crime,Drama,Thriller",7.9,29712
tt0051383,movie,Auntie Mame,Auntie Mame,0,1958,143,"Comedy,Drama,Romance",7.9,13142
tt0051406,movie,Bell Book and Candle,Bell Book and Candle,0,1958,106,"Comedy,Fantasy,Romance",6.8,13794
tt0051411,movie,The Big Country,The Big Country,0,1958,166,"Drama,Romance,Western",7.9,21963
tt0051418,movie,The Blob,The Blob,0,1958,86,"Horror,Sci-Fi",6.3,30471
tt0051459,movie,Cat on a Hot Tin Roof,Cat on a Hot Tin Roof,0,1958,108,Drama,7.9,54643
tt0051525,movie,The Defiant Ones,The Defiant Ones,0,1958,96,"Crime,Drama",7.6,18506
tt0051554,movie,Horror of Dracula,Dracula,0,1958,82,"Drama,Horror",7.2,29183
tt0051622,movie,The Fly,The Fly,0,1958,94,"Drama,Horror,Sci-Fi",7.1,26455
tt0051658,movie,Gigi,Gigi,0,1958,115,"Comedy,Musical,Romance",6.6,25086
tt0051744,movie,House on Haunted Hill,House on Haunted Hill,0,1959,75,"Crime,Horror,Mystery",6.7,32240
tt0051773,movie,Indiscreet,Indiscreet,0,1958,100,"Comedy,Romance",6.7,10498
tt0051808,movie,The Hidden Fortress,Kakushi-toride no san-akunin,0,1958,126,"Adventure,Drama",8.0,43422
tt0051878,movie,"The Long, Hot Summer","The Long, Hot Summer",0,1958,115,Drama,7.3,12763
tt0051994,movie,A Night to Remember,A Night to Remember,0,1958,123,"Drama,History",7.9,17859
tt0052077,movie,Plan 9 from Outer Space,Plan 9 from Outer Space,0,1957,79,"Horror,Sci-Fi",3.9,41279
tt0052080,movie,Ashes and Diamonds,Popiól i diament,0,1958,103,"Drama,Romance,War",7.7,13959
tt0052151,movie,Run Silent Run Deep,"Run Silent, Run Deep",0,1958,93,"Action,Drama,War",7.3,13547
tt0052216,movie,Big Deal on Madonna Street,I soliti ignoti,0,1958,106,"Comedy,Crime",7.9,11933
tt0052225,movie,South Pacific,South Pacific,0,1958,157,"Drama,Musical,Romance",6.8,10321
tt0052311,movie,Touch of Evil,Touch of Evil,0,1958,95,"Crime,Drama,Film-Noir",8.0,111646
tt0052357,movie,Vertigo,Vertigo,0,1958,128,"Mystery,Romance,Thriller",8.3,439228
tt0052365,movie,The Vikings,The Vikings,0,1958,116,"Action,Adventure,History",7.0,16079
tt0052561,movie,Anatomy of a Murder,Anatomy of a Murder,0,1959,161,"Drama,Mystery",8.0,73906
tt0052572,movie,The World of Apu,Apur Sansar,0,1959,105,Drama,8.4,17353
tt0052600,movie,Ballad of a Soldier,Ballada o soldate,0,1959,88,"Drama,Romance,War",8.2,11647
tt0052618,movie,Ben-Hur,Ben-Hur,0,1959,212,"Adventure,Drama",8.1,259622
tt0052738,movie,The Diary of Anne Frank,The Diary of Anne Frank,0,1959,180,"Biography,Drama,Family",7.4,13945
tt0052893,movie,Hiroshima Mon Amour,Hiroshima mon amour,0,1959,90,"Drama,Romance",7.8,37167
tt0052902,movie,The Horse Soldiers,The Horse Soldiers,0,1959,120,"Adventure,Drama,Romance",7.1,12091
tt0052905,movie,The Hound of the Baskervilles,The Hound of the Baskervilles,0,1959,87,"Horror,Mystery",6.9,12994
tt0052918,movie,Imitation of Life,Imitation of Life,0,1959,125,Drama,7.8,18780
tt0052948,movie,Journey to the Center of the Earth,Journey to the Center of the Earth,0,1959,129,"Adventure,Family,Fantasy",7.0,20199
tt0053085,movie,The Mummy,The Mummy,0,1959,88,"Adventure,Horror",6.6,11547
tt0053125,movie,North by Northwest,North by Northwest,0,1959,136,"Adventure,Drama,Mystery",8.3,356659
tt0053131,movie,The Nun's Story,The Nun's Story,0,1959,149,Drama,7.5,12035
tt0053134,movie,Good Morning,Ohayô,0,1959,94,"Comedy,Drama,Family",7.8,11498
tt0053137,movie,On the Beach,On the Beach,0,1959,134,"Drama,Romance,Sci-Fi",7.1,14770
tt0053143,movie,Operation Petticoat,Operation Petticoat,0,1959,124,"Comedy,Romance,War",7.2,16410
tt0053146,movie,Black Orpheus,Orfeu Negro,0,1959,100,"Drama,Musical,Romance",7.4,12646
tt0053168,movie,Pickpocket,Pickpocket,0,1959,76,"Crime,Drama",7.6,26116
tt0053172,movie,Pillow Talk,Pillow Talk,0,1959,102,"Comedy,Romance",7.4,19867
tt0053198,movie,The 400 Blows,Les quatre cents coups,0,1959,99,"Crime,Drama",8.0,130320
tt0053221,movie,Rio Bravo,Rio Bravo,0,1959,141,Western,8.0,69987
tt0053270,movie,Shadows,Shadows,0,1958,87,"Drama,Music,Romance",7.2,12901
tt0053285,movie,Sleeping Beauty,Sleeping Beauty,0,1959,75,"Adventure,Animation,Family",7.2,164645
